timestamp,intersection_id,detector_id,approach,lane_label,vehicle_count,avg_speed_kmh,source
2026-04-20T14:30:00,INT-001,D11,South,S-1,27,47.15,synthetic-extended
2026-04-20T14:30:00,INT-001,D12,South,S-2,33,54.3,synthetic-extended
2026-04-20T14:30:00,INT-001,D13,South,S-3,11,56.89,synthetic-extended
2026-04-20T14:30:00,INT-001,D14,South,S-AGG,34,61.6,synthetic-extended
2026-04-20T14:30:00,INT-001,D15,West,W-1,29,47.25,synthetic-extended
2026-04-20T14:30:00,INT-001,D16,West,W-2,25,55.83,synthetic-extended
2026-04-20T14:30:00,INT-001,D17,West,W-3,11,47.27,synthetic-extended
2026-04-20T14:30:00,INT-001,D18,West,W-AGG,28,55.57,synthetic-extended
2026-04-20T14:30:00,INT-001,D19,North,N-4,28,47.27,synthetic-extended
2026-04-20T14:30:00,INT-001,D20,Toll,Toll-2,19,59.9,synthetic-extended
2026-04-20T14:30:00,INT-001,D21,Carpool,CP-2,19,48.71,synthetic-extended
2026-04-20T14:30:00,INT-001,D22,Exit,EX-1,19,55.39,synthetic-extended
2026-04-20T14:45:00,INT-001,D01,Toll,Toll-1,12,100.01,SimToll-15K-Day1
2026-04-20T14:45:00,INT-001,D02,North,N-1,18,80.0,SimToll-15K-Day1
2026-04-20T14:45:00,INT-001,D03,North,N-2,15,100.01,SimToll-15K-Day1
2026-04-20T14:45:00,INT-001,D04,North,N-3,14,100.01,SimToll-15K-Day1
2026-04-20T14:45:00,INT-001,D05,North,N-AGG,16,100.01,SimToll-15K-Day1
2026-04-20T14:45:00,INT-001,D06,Carpool,CP-1,19,100.01,SimToll-15K-Day1
2026-04-20T14:45:00,INT-001,D07,East,E-1,20,62.84,synthetic-extended
2026-04-20T14:45:00,INT-001,D08,East,E-2,26,51.8,synthetic-extended
2026-04-20T14:45:00,INT-001,D09,East,E-3,18,57.46,synthetic-extended
2026-04-20T14:45:00,INT-001,D10,East,E-AGG,20,48.5,synthetic-extended
2026-04-20T14:45:00,INT-001,D11,South,S-1,31,53.03,synthetic-extended
2026-04-20T14:45:00,INT-001,D12,South,S-2,32,47.9,synthetic-extended
2026-04-20T14:45:00,INT-001,D13,South,S-3,11,58.25,synthetic-extended
2026-04-20T14:45:00,INT-001,D14,South,S-AGG,26,55.0,synthetic-extended
2026-04-20T14:45:00,INT-001,D15,West,W-1,28,57.32,synthetic-extended
2026-04-20T14:45:00,INT-001,D16,West,W-2,22,56.05,synthetic-extended
2026-04-20T14:45:00,INT-001,D17,West,W-3,12,61.32,synthetic-extended
2026-04-20T14:45:00,INT-001,D18,West,W-AGG,24,50.68,synthetic-extended
2026-04-20T14:45:00,INT-001,D19,North,N-4,33,54.61,synthetic-extended
2026-04-20T14:45:00,INT-001,D20,Toll,Toll-2,13,61.79,synthetic-extended
2026-04-20T14:45:00,INT-001,D21,Carpool,CP-2,21,61.39,synthetic-extended
2026-04-20T14:45:00,INT-001,D22,Exit,EX-1,27,57.53,synthetic-extended
2026-04-20T15:00:00,INT-001,D01,Toll,Toll-1,16,100.01,SimToll-15K-Day1
2026-04-20T15:00:00,INT-001,D02,North,N-1,13,80.0,SimToll-15K-Day1
2026-04-20T15:00:00,INT-001,D03,North,N-2,15,100.01,SimToll-15K-Day1
2026-04-20T15:00:00,INT-001,D04,North,N-3,16,100.01,SimToll-15K-Day1
2026-04-20T15:00:00,INT-001,D05,North,N-AGG,14,100.01,SimToll-15K-Day1
2026-04-20T15:00:00,INT-001,D06,Carpool,CP-1,13,100.01,SimToll-15K-Day1
2026-04-20T15:00:00,INT-001,D07,East,E-1,26,50.85,synthetic-extended
2026-04-20T15:00:00,INT-001,D08,East,E-2,29,57.83,synthetic-extended
2026-04-20T15:00:00,INT-001,D09,East,E-3,25,52.31,synthetic-extended
2026-04-20T15:00:00,INT-001,D10,East,E-AGG,22,59.65,synthetic-extended
2026-04-20T15:00:00,INT-001,D11,South,S-1,26,55.01,synthetic-extended
2026-04-20T15:00:00,INT-001,D12,South,S-2,30,47.86,synthetic-extended
2026-04-20T15:00:00,INT-001,D13,South,S-3,17,50.71,synthetic-extended
2026-04-20T15:00:00,INT-001,D14,South,S-AGG,26,52.45,synthetic-extended
2026-04-20T15:00:00,INT-001,D15,West,W-1,31,62.28,synthetic-extended
2026-04-20T15:00:00,INT-001,D16,West,W-2,23,62.5,synthetic-extended
2026-04-20T15:00:00,INT-001,D17,West,W-3,16,47.47,synthetic-extended
2026-04-20T15:00:00,INT-001,D18,West,W-AGG,28,59.54,synthetic-extended
2026-04-20T15:00:00,INT-001,D19,North,N-4,31,54.85,synthetic-extended
2026-04-20T15:00:00,INT-001,D20,Toll,Toll-2,18,55.85,synthetic-extended
2026-04-20T15:00:00,INT-001,D21,Carpool,CP-2,23,53.91,synthetic-extended
2026-04-20T15:00:00,INT-001,D22,Exit,EX-1,27,57.57,synthetic-extended
2026-04-20T15:15:00,INT-001,D01,Toll,Toll-1,15,100.01,SimToll-15K-Day1
2026-04-20T15:15:00,INT-001,D02,North,N-1,18,80.0,SimToll-15K-Day1
2026-04-20T15:15:00,INT-001,D03,North,N-2,16,100.01,SimToll-15K-Day1
2026-04-20T15:15:00,INT-001,D04,North,N-3,9,100.01,SimToll-15K-Day1
2026-04-20T15:15:00,INT-001,D05,North,N-AGG,13,100.01,SimToll-15K-Day1
2026-04-20T15:15:00,INT-001,D06,Carpool,CP-1,19,100.01,SimToll-15K-Day1
2026-04-20T15:15:00,INT-001,D07,East,E-1,19,58.83,synthetic-extended
2026-04-20T15:15:00,INT-001,D08,East,E-2,28,52.77,synthetic-extended
2026-04-20T15:15:00,INT-001,D09,East,E-3,18,47.08,synthetic-extended
2026-04-20T15:15:00,INT-001,D10,East,E-AGG,24,54.12,synthetic-extended
2026-04-20T15:15:00,INT-001,D11,South,S-1,29,48.64,synthetic-extended
2026-04-20T15:15:00,INT-001,D12,South,S-2,26,50.0,synthetic-extended
2026-04-20T15:15:00,INT-001,D13,South,S-3,18,55.91,synthetic-extended
2026-04-20T15:15:00,INT-001,D14,South,S-AGG,33,53.53,synthetic-extended
2026-04-20T15:15:00,INT-001,D15,West,W-1,22,48.43,synthetic-extended
2026-04-20T15:15:00,INT-001,D16,West,W-2,25,48.49,synthetic-extended
2026-04-20T15:15:00,INT-001,D17,West,W-3,20,59.55,synthetic-extended
2026-04-20T15:15:00,INT-001,D18,West,W-AGG,30,47.2,synthetic-extended
2026-04-20T15:15:00,INT-001,D19,North,N-4,30,53.2,synthetic-extended
2026-04-20T15:15:00,INT-001,D20,Toll,Toll-2,14,58.6,synthetic-extended
2026-04-20T15:15:00,INT-001,D21,Carpool,CP-2,25,61.48,synthetic-extended
2026-04-20T15:15:00,INT-001,D22,Exit,EX-1,21,56.15,synthetic-extended
2026-04-20T15:30:00,INT-001,D01,Toll,Toll-1,15,100.01,SimToll-15K-Day1
2026-04-20T15:30:00,INT-001,D02,North,N-1,15,80.0,SimToll-15K-Day1
2026-04-20T15:30:00,INT-001,D03,North,N-2,12,100.01,SimToll-15K-Day1
2026-04-20T15:30:00,INT-001,D04,North,N-3,14,100.01,SimToll-15K-Day1
2026-04-20T15:30:00,INT-001,D05,North,N-AGG,16,100.01,SimToll-15K-Day1
2026-04-20T15:30:00,INT-001,D06,Carpool,CP-1,10,100.01,SimToll-15K-Day1
2026-04-20T15:30:00,INT-001,D07,East,E-1,23,51.42,synthetic-extended
2026-04-20T15:30:00,INT-001,D08,East,E-2,27,54.75,synthetic-extended
2026-04-20T15:30:00,INT-001,D09,East,E-3,18,52.78,synthetic-extended
2026-04-20T15:30:00,INT-001,D10,East,E-AGG,23,58.53,synthetic-extended
2026-04-20T15:30:00,INT-001,D11,South,S-1,32,56.5,synthetic-extended
2026-04-20T15:30:00,INT-001,D12,South,S-2,28,54.33,synthetic-extended
2026-04-20T15:30:00,INT-001,D13,South,S-3,13,51.87,synthetic-extended
2026-04-20T15:30:00,INT-001,D14,South,S-AGG,31,52.32,synthetic-extended
2026-04-20T15:30:00,INT-001,D15,West,W-1,31,53.08,synthetic-extended
2026-04-20T15:30:00,INT-001,D16,West,W-2,22,54.04,synthetic-extended
2026-04-20T15:30:00,INT-001,D17,West,W-3,17,60.05,synthetic-extended
2026-04-20T15:30:00,INT-001,D18,West,W-AGG,33,49.18,synthetic-extended
2026-04-20T15:30:00,INT-001,D19,North,N-4,29,56.65,synthetic-extended
2026-04-20T15:30:00,INT-001,D20,Toll,Toll-2,16,54.66,synthetic-extended
2026-04-20T15:30:00,INT-001,D21,Carpool,CP-2,19,62.43,synthetic-extended
2026-04-20T15:30:00,INT-001,D22,Exit,EX-1,23,51.66,synthetic-extended
2026-04-20T15:45:00,INT-001,D01,Toll,Toll-1,19,100.01,SimToll-15K-Day1
2026-04-20T15:45:00,INT-001,D02,North,N-1,13,80.0,SimToll-15K-Day1
2026-04-20T15:45:00,INT-001,D03,North,N-2,16,100.01,SimToll-15K-Day1
2026-04-20T15:45:00,INT-001,D04,North,N-3,16,100.01,SimToll-15K-Day1
2026-04-20T15:45:00,INT-001,D05,North,N-AGG,13,100.01,SimToll-15K-Day1
2026-04-20T15:45:00,INT-001,D06,Carpool,CP-1,15,100.01,SimToll-15K-Day1
2026-04-20T15:45:00,INT-001,D07,East,E-1,25,49.88,synthetic-extended
2026-04-20T15:45:00,INT-001,D08,East,E-2,31,47.43,synthetic-extended
2026-04-20T15:45:00,INT-001,D09,East,E-3,24,62.09,synthetic-extended
2026-04-20T15:45:00,INT-001,D10,East,E-AGG,23,54.02,synthetic-extended
2026-04-20T15:45:00,INT-001,D11,South,S-1,29,60.3,synthetic-extended
2026-04-20T15:45:00,INT-001,D12,South,S-2,26,60.1,synthetic-extended
2026-04-20T15:45:00,INT-001,D13,South,S-3,17,57.77,synthetic-extended
2026-04-20T15:45:00,INT-001,D14,South,S-AGG,27,57.13,synthetic-extended
2026-04-20T15:45:00,INT-001,D15,West,W-1,25,51.04,synthetic-extended
2026-04-20T15:45:00,INT-001,D16,West,W-2,19,58.44,synthetic-extended
2026-04-20T15:45:00,INT-001,D17,West,W-3,17,48.18,synthetic-extended
2026-04-20T15:45:00,INT-001,D18,West,W-AGG,33,54.67,synthetic-extended
2026-04-20T15:45:00,INT-001,D19,North,N-4,30,55.55,synthetic-extended
2026-04-20T15:45:00,INT-001,D20,Toll,Toll-2,19,55.7,synthetic-extended
2026-04-20T15:45:00,INT-001,D21,Carpool,CP-2,22,58.23,synthetic-extended
2026-04-20T15:45:00,INT-001,D22,Exit,EX-1,26,56.5,synthetic-extended
2026-04-20T16:00:00,INT-001,D01,Toll,Toll-1,16,100.01,SimToll-15K-Day1
2026-04-20T16:00:00,INT-001,D02,North,N-1,24,80.0,SimToll-15K-Day1
2026-04-20T16:00:00,INT-001,D03,North,N-2,23,100.01,SimToll-15K-Day1
2026-04-20T16:00:00,INT-001,D04,North,N-3,18,100.01,SimToll-15K-Day1
2026-04-20T16:00:00,INT-001,D05,North,N-AGG,30,100.01,SimToll-15K-Day1
2026-04-20T16:00:00,INT-001,D06,Carpool,CP-1,28,100.01,SimToll-15K-Day1
2026-04-20T16:00:00,INT-001,D07,East,E-1,36,84.45,synthetic-extended
2026-04-20T16:00:00,INT-001,D08,East,E-2,40,86.89,synthetic-extended
2026-04-20T16:00:00,INT-001,D09,East,E-3,38,94.7,synthetic-extended
2026-04-20T16:00:00,INT-001,D10,East,E-AGG,42,92.04,synthetic-extended
2026-04-20T16:00:00,INT-001,D11,South,S-1,52,86.29,synthetic-extended
2026-04-20T16:00:00,INT-001,D12,South,S-2,48,89.01,synthetic-extended
2026-04-20T16:00:00,INT-001,D13,South,S-3,29,93.8,synthetic-extended
2026-04-20T16:00:00,INT-001,D14,South,S-AGG,45,88.27,synthetic-extended
2026-04-20T16:00:00,INT-001,D15,West,W-1,38,90.47,synthetic-extended
2026-04-20T16:00:00,INT-001,D16,West,W-2,34,89.41,synthetic-extended
2026-04-20T16:00:00,INT-001,D17,West,W-3,21,84.61,synthetic-extended
2026-04-20T16:00:00,INT-001,D18,West,W-AGG,43,88.32,synthetic-extended
2026-04-20T16:00:00,INT-001,D19,North,N-4,46,90.04,synthetic-extended
2026-04-20T16:00:00,INT-001,D20,Toll,Toll-2,26,91.09,synthetic-extended
2026-04-20T16:00:00,INT-001,D21,Carpool,CP-2,35,90.37,synthetic-extended
2026-04-20T16:00:00,INT-001,D22,Exit,EX-1,38,94.3,synthetic-extended
2026-04-20T16:15:00,INT-001,D01,Toll,Toll-1,28,100.01,SimToll-15K-Day1
2026-04-20T16:15:00,INT-001,D02,North,N-1,18,80.0,SimToll-15K-Day1
2026-04-20T16:15:00,INT-001,D03,North,N-2,20,100.01,SimToll-15K-Day1
2026-04-20T16:15:00,INT-001,D04,North,N-3,16,100.01,SimToll-15K-Day1
2026-04-20T16:15:00,INT-001,D05,North,N-AGG,27,100.01,SimToll-15K-Day1
2026-04-20T16:15:00,INT-001,D06,Carpool,CP-1,21,100.01,SimToll-15K-Day1
2026-04-20T16:15:00,INT-001,D07,East,E-1,32,97.63,synthetic-extended
2026-04-20T16:15:00,INT-001,D08,East,E-2,42,91.01,synthetic-extended
2026-04-20T16:15:00,INT-001,D09,East,E-3,38,85.31,synthetic-extended
2026-04-20T16:15:00,INT-001,D10,East,E-AGG,42,89.57,synthetic-extended
2026-04-20T16:15:00,INT-001,D11,South,S-1,50,86.46,synthetic-extended
2026-04-20T16:15:00,INT-001,D12,South,S-2,49,92.83,synthetic-extended
2026-04-20T16:15:00,INT-001,D13,South,S-3,22,93.0,synthetic-extended
2026-04-20T16:15:00,INT-001,D14,South,S-AGG,49,89.08,synthetic-extended
2026-04-20T16:15:00,INT-001,D15,West,W-1,47,96.88,synthetic-extended
2026-04-20T16:15:00,INT-001,D16,West,W-2,37,92.23,synthetic-extended
2026-04-20T16:15:00,INT-001,D17,West,W-3,26,82.82,synthetic-extended
2026-04-20T16:15:00,INT-001,D18,West,W-AGG,44,86.04,synthetic-extended
2026-04-20T16:15:00,INT-001,D19,North,N-4,42,91.99,synthetic-extended
2026-04-20T16:15:00,INT-001,D20,Toll,Toll-2,31,85.74,synthetic-extended
2026-04-20T16:15:00,INT-001,D21,Carpool,CP-2,35,85.9,synthetic-extended
2026-04-20T16:15:00,INT-001,D22,Exit,EX-1,32,86.95,synthetic-extended
2026-04-20T16:30:00,INT-001,D01,Toll,Toll-1,30,100.01,SimToll-15K-Day1
2026-04-20T16:30:00,INT-001,D02,North,N-1,26,80.0,SimToll-15K-Day1
2026-04-20T16:30:00,INT-001,D03,North,N-2,28,100.01,SimToll-15K-Day1
2026-04-20T16:30:00,INT-001,D04,North,N-3,28,100.01,SimToll-15K-Day1
2026-04-20T16:30:00,INT-001,D05,North,N-AGG,18,100.01,SimToll-15K-Day1
2026-04-20T16:30:00,INT-001,D06,Carpool,CP-1,28,100.01,SimToll-15K-Day1
2026-04-20T16:30:00,INT-001,D07,East,E-1,37,92.63,synthetic-extended
2026-04-20T16:30:00,INT-001,D08,East,E-2,43,97.45,synthetic-extended
2026-04-20T16:30:00,INT-001,D09,East,E-3,39,84.11,synthetic-extended
2026-04-20T16:30:00,INT-001,D10,East,E-AGG,36,87.76,synthetic-extended
2026-04-20T16:30:00,INT-001,D11,South,S-1,46,87.64,synthetic-extended
2026-04-20T16:30:00,INT-001,D12,South,S-2,45,88.72,synthetic-extended
2026-04-20T16:30:00,INT-001,D13,South,S-3,22,90.92,synthetic-extended
2026-04-20T16:30:00,INT-001,D14,South,S-AGG,49,92.29,synthetic-extended
2026-04-20T16:30:00,INT-001,D15,West,W-1,47,88.89,synthetic-extended
2026-04-20T16:30:00,INT-001,D16,West,W-2,32,90.54,synthetic-extended
2026-04-20T16:30:00,INT-001,D17,West,W-3,28,93.84,synthetic-extended
2026-04-20T16:30:00,INT-001,D18,West,W-AGG,43,91.63,synthetic-extended
2026-04-20T16:30:00,INT-001,D19,North,N-4,48,87.37,synthetic-extended
2026-04-20T16:30:00,INT-001,D20,Toll,Toll-2,25,87.78,synthetic-extended
2026-04-20T16:30:00,INT-001,D21,Carpool,CP-2,37,92.66,synthetic-extended
2026-04-20T16:30:00,INT-001,D22,Exit,EX-1,36,97.98,synthetic-extended
2026-04-20T16:45:00,INT-001,D01,Toll,Toll-1,27,100.01,SimToll-15K-Day1
2026-04-20T16:45:00,INT-001,D02,North,N-1,25,80.0,SimToll-15K-Day1
2026-04-20T16:45:00,INT-001,D03,North,N-2,28,100.01,SimToll-15K-Day1
2026-04-20T16:45:00,INT-001,D04,North,N-3,32,100.01,SimToll-15K-Day1
2026-04-20T16:45:00,INT-001,D05,North,N-AGG,29,100.01,SimToll-15K-Day1
2026-04-20T16:45:00,INT-001,D06,Carpool,CP-1,29,100.01,SimToll-15K-Day1
2026-04-20T16:45:00,INT-001,D07,East,E-1,37,90.57,synthetic-extended
2026-04-20T16:45:00,INT-001,D08,East,E-2,40,91.8,synthetic-extended
2026-04-20T16:45:00,INT-001,D09,East,E-3,33,87.42,synthetic-extended
2026-04-20T16:45:00,INT-001,D10,East,E-AGG,38,86.35,synthetic-extended
2026-04-20T16:45:00,INT-001,D11,South,S-1,47,85.44,synthetic-extended
2026-04-20T16:45:00,INT-001,D12,South,S-2,50,91.8,synthetic-extended
2026-04-20T16:45:00,INT-001,D13,South,S-3,27,91.55,synthetic-extended
2026-04-20T16:45:00,INT-001,D14,South,S-AGG,44,91.91,synthetic-extended
2026-04-20T16:45:00,INT-001,D15,West,W-1,42,95.15,synthetic-extended
2026-04-20T16:45:00,INT-001,D16,West,W-2,35,91.42,synthetic-extended
2026-04-20T16:45:00,INT-001,D17,West,W-3,20,94.91,synthetic-extended
2026-04-20T16:45:00,INT-001,D18,West,W-AGG,48,91.49,synthetic-extended
2026-04-20T16:45:00,INT-001,D19,North,N-4,47,84.39,synthetic-extended
2026-04-20T16:45:00,INT-001,D20,Toll,Toll-2,26,87.51,synthetic-extended
2026-04-20T16:45:00,INT-001,D21,Carpool,CP-2,30,89.95,synthetic-extended
2026-04-20T16:45:00,INT-001,D22,Exit,EX-1,36,96.55,synthetic-extended
2026-04-20T17:00:00,INT-001,D01,Toll,Toll-1,19,100.01,SimToll-15K-Day1
2026-04-20T17:00:00,INT-001,D02,North,N-1,22,80.0,SimToll-15K-Day1
2026-04-20T17:00:00,INT-001,D03,North,N-2,20,100.01,SimToll-15K-Day1
2026-04-20T17:00:00,INT-001,D04,North,N-3,28,100.01,SimToll-15K-Day1
2026-04-20T17:00:00,INT-001,D05,North,N-AGG,25,100.01,SimToll-15K-Day1
2026-04-20T17:00:00,INT-001,D06,Carpool,CP-1,23,100.01,SimToll-15K-Day1
2026-04-20T17:00:00,INT-001,D07,East,E-1,33,95.77,synthetic-extended
2026-04-20T17:00:00,INT-001,D08,East,E-2,39,91.87,synthetic-extended
2026-04-20T17:00:00,INT-001,D09,East,E-3,38,87.25,synthetic-extended
2026-04-20T17:00:00,INT-001,D10,East,E-AGG,42,85.44,synthetic-extended
2026-04-20T17:00:00,INT-001,D11,South,S-1,47,87.38,synthetic-extended
2026-04-20T17:00:00,INT-001,D12,South,S-2,47,97.99,synthetic-extended
2026-04-20T17:00:00,INT-001,D13,South,S-3,28,98.52,synthetic-extended
2026-04-20T17:00:00,INT-001,D14,South,S-AGG,44,84.92,synthetic-extended
2026-04-20T17:00:00,INT-001,D15,West,W-1,44,97.45,synthetic-extended
2026-04-20T17:00:00,INT-001,D16,West,W-2,34,96.62,synthetic-extended
2026-04-20T17:00:00,INT-001,D17,West,W-3,22,93.97,synthetic-extended
2026-04-20T17:00:00,INT-001,D18,West,W-AGG,43,86.74,synthetic-extended
2026-04-20T17:00:00,INT-001,D19,North,N-4,46,96.01,synthetic-extended
2026-04-20T17:00:00,INT-001,D20,Toll,Toll-2,29,90.58,synthetic-extended
2026-04-20T17:00:00,INT-001,D21,Carpool,CP-2,39,92.87,synthetic-extended
2026-04-20T17:00:00,INT-001,D22,Exit,EX-1,37,88.75,synthetic-extended
2026-04-20T17:15:00,INT-001,D01,Toll,Toll-1,21,100.01,SimToll-15K-Day1
2026-04-20T17:15:00,INT-001,D02,North,N-1,19,80.0,SimToll-15K-Day1
2026-04-20T17:15:00,INT-001,D03,North,N-2,32,100.01,SimToll-15K-Day1
2026-04-20T17:15:00,INT-001,D04,North,N-3,26,100.01,SimToll-15K-Day1
2026-04-20T17:15:00,INT-001,D05,North,N-AGG,25,100.01,SimToll-15K-Day1
2026-04-20T17:15:00,INT-001,D06,Carpool,CP-1,28,100.01,SimToll-15K-Day1
2026-04-20T17:15:00,INT-001,D07,East,E-1,39,82.79,synthetic-extended
2026-04-20T17:15:00,INT-001,D08,East,E-2,40,94.44,synthetic-extended
2026-04-20T17:15:00,INT-001,D09,East,E-3,37,92.91,synthetic-extended
2026-04-20T17:15:00,INT-001,D10,East,E-AGG,39,96.35,synthetic-extended
2026-04-20T17:15:00,INT-001,D11,South,S-1,51,89.11,synthetic-extended
2026-04-20T17:15:00,INT-001,D12,South,S-2,49,95.95,synthetic-extended
2026-04-20T17:15:00,INT-001,D13,South,S-3,27,87.05,synthetic-extended
2026-04-20T17:15:00,INT-001,D14,South,S-AGG,47,88.15,synthetic-extended
2026-04-20T17:15:00,INT-001,D15,West,W-1,47,84.84,synthetic-extended
2026-04-20T17:15:00,INT-001,D16,West,W-2,37,95.36,synthetic-extended
2026-04-20T17:15:00,INT-001,D17,West,W-3,20,83.49,synthetic-extended
2026-04-20T17:15:00,INT-001,D18,West,W-AGG,48,83.01,synthetic-extended
2026-04-20T17:15:00,INT-001,D19,North,N-4,43,89.81,synthetic-extended
2026-04-20T17:15:00,INT-001,D20,Toll,Toll-2,23,98.62,synthetic-extended
2026-04-20T17:15:00,INT-001,D21,Carpool,CP-2,36,85.99,synthetic-extended
2026-04-20T17:15:00,INT-001,D22,Exit,EX-1,33,96.86,synthetic-extended
2026-04-20T17:30:00,INT-001,D01,Toll,Toll-1,22,100.01,SimToll-15K-Day1
2026-04-20T17:30:00,INT-001,D02,North,N-1,21,80.0,SimToll-15K-Day1
2026-04-20T17:30:00,INT-001,D03,North,N-2,24,100.01,SimToll-15K-Day1
2026-04-20T17:30:00,INT-001,D04,North,N-3,18,100.01,SimToll-15K-Day1
2026-04-20T17:30:00,INT-001,D05,North,N-AGG,17,100.01,SimToll-15K-Day1
2026-04-20T17:30:00,INT-001,D06,Carpool,CP-1,29,100.01,SimToll-15K-Day1
2026-04-20T17:30:00,INT-001,D07,East,E-1,34,94.37,synthetic-extended
2026-04-20T17:30:00,INT-001,D08,East,E-2,42,89.62,synthetic-extended
2026-04-20T17:30:00,INT-001,D09,East,E-3,31,94.01,synthetic-extended
2026-04-20T17:30:00,INT-001,D10,East,E-AGG,34,86.16,synthetic-extended
2026-04-20T17:30:00,INT-001,D11,South,S-1,44,84.87,synthetic-extended
2026-04-20T17:30:00,INT-001,D12,South,S-2,46,91.06,synthetic-extended
2026-04-20T17:30:00,INT-001,D13,South,S-3,27,82.9,synthetic-extended
2026-04-20T17:30:00,INT-001,D14,South,S-AGG,48,95.82,synthetic-extended
2026-04-20T17:30:00,INT-001,D15,West,W-1,44,93.85,synthetic-extended
2026-04-20T17:30:00,INT-001,D16,West,W-2,37,83.88,synthetic-extended
2026-04-20T17:30:00,INT-001,D17,West,W-3,26,84.18,synthetic-extended
2026-04-20T17:30:00,INT-001,D18,West,W-AGG,42,84.4,synthetic-extended
2026-04-20T17:30:00,INT-001,D19,North,N-4,46,96.85,synthetic-extended
2026-04-20T17:30:00,INT-001,D20,Toll,Toll-2,25,88.87,synthetic-extended
2026-04-20T17:30:00,INT-001,D21,Carpool,CP-2,32,93.02,synthetic-extended
2026-04-20T17:30:00,INT-001,D22,Exit,EX-1,33,83.84,synthetic-extended
2026-04-20T17:45:00,INT-001,D01,Toll,Toll-1,18,100.01,SimToll-15K-Day1
2026-04-20T17:45:00,INT-001,D02,North,N-1,20,80.0,SimToll-15K-Day1
2026-04-20T17:45:00,INT-001,D03,North,N-2,27,100.01,SimToll-15K-Day1
2026-04-20T17:45:00,INT-001,D04,North,N-3,24,100.01,SimToll-15K-Day1
2026-04-20T17:45:00,INT-001,D05,North,N-AGG,20,100.01,SimToll-15K-Day1
2026-04-20T17:45:00,INT-001,D06,Carpool,CP-1,32,100.01,SimToll-15K-Day1
2026-04-20T17:45:00,INT-001,D07,East,E-1,33,84.14,synthetic-extended
2026-04-20T17:45:00,INT-001,D08,East,E-2,40,84.99,synthetic-extended
2026-04-20T17:45:00,INT-001,D09,East,E-3,31,92.18,synthetic-extended
2026-04-20T17:45:00,INT-001,D10,East,E-AGG,40,88.37,synthetic-extended
2026-04-20T17:45:00,INT-001,D11,South,S-1,49,87.78,synthetic-extended
2026-04-20T17:45:00,INT-001,D12,South,S-2,45,86.71,synthetic-extended
2026-04-20T17:45:00,INT-001,D13,South,S-3,21,86.72,synthetic-extended
2026-04-20T17:45:00,INT-001,D14,South,S-AGG,52,92.35,synthetic-extended
2026-04-20T17:45:00,INT-001,D15,West,W-1,47,87.31,synthetic-extended
2026-04-20T17:45:00,INT-001,D16,West,W-2,30,96.32,synthetic-extended
2026-04-20T17:45:00,INT-001,D17,West,W-3,24,86.04,synthetic-extended
2026-04-20T17:45:00,INT-001,D18,West,W-AGG,50,90.9,synthetic-extended
2026-04-20T17:45:00,INT-001,D19,North,N-4,47,87.48,synthetic-extended
2026-04-20T17:45:00,INT-001,D20,Toll,Toll-2,23,95.29,synthetic-extended
2026-04-20T17:45:00,INT-001,D21,Carpool,CP-2,33,90.67,synthetic-extended
2026-04-20T17:45:00,INT-001,D22,Exit,EX-1,32,86.61,synthetic-extended
2026-04-20T18:00:00,INT-001,D01,Toll,Toll-1,20,100.01,SimToll-15K-Day1
2026-04-20T18:00:00,INT-001,D02,North,N-1,16,80.0,SimToll-15K-Day1
2026-04-20T18:00:00,INT-001,D03,North,N-2,23,100.01,SimToll-15K-Day1
2026-04-20T18:00:00,INT-001,D04,North,N-3,30,100.01,SimToll-15K-Day1
2026-04-20T18:00:00,INT-001,D05,North,N-AGG,26,100.01,SimToll-15K-Day1
2026-04-20T18:00:00,INT-001,D06,Carpool,CP-1,32,100.01,SimToll-15K-Day1
2026-04-20T18:00:00,INT-001,D07,East,E-1,32,94.95,synthetic-extended
2026-04-20T18:00:00,INT-001,D08,East,E-2,40,83.02,synthetic-extended
2026-04-20T18:00:00,INT-001,D09,East,E-3,31,82.97,synthetic-extended
2026-04-20T18:00:00,INT-001,D10,East,E-AGG,37,83.39,synthetic-extended
2026-04-20T18:00:00,INT-001,D11,South,S-1,43,97.93,synthetic-extended
2026-04-20T18:00:00,INT-001,D12,South,S-2,49,90.86,synthetic-extended
2026-04-20T18:00:00,INT-001,D13,South,S-3,28,95.02,synthetic-extended
2026-04-20T18:00:00,INT-001,D14,South,S-AGG,49,93.98,synthetic-extended
2026-04-20T18:00:00,INT-001,D15,West,W-1,39,93.0,synthetic-extended
2026-04-20T18:00:00,INT-001,D16,West,W-2,38,92.61,synthetic-extended
2026-04-20T18:00:00,INT-001,D17,West,W-3,24,84.09,synthetic-extended
2026-04-20T18:00:00,INT-001,D18,West,W-AGG,42,90.93,synthetic-extended
2026-04-20T18:00:00,INT-001,D19,North,N-4,44,98.34,synthetic-extended
2026-04-20T18:00:00,INT-001,D20,Toll,Toll-2,25,91.33,synthetic-extended
2026-04-20T18:00:00,INT-001,D21,Carpool,CP-2,36,92.13,synthetic-extended
2026-04-20T18:00:00,INT-001,D22,Exit,EX-1,32,87.71,synthetic-extended
2026-04-20T18:15:00,INT-001,D01,Toll,Toll-1,29,100.01,SimToll-15K-Day1
2026-04-20T18:15:00,INT-001,D02,North,N-1,19,80.0,SimToll-15K-Day1
