timestamp,intersection_id,phase_number,signal_state,duration_sec,control_mode
2026-04-20T00:56:52,INT-001,3,GREEN ON,16,fixed
2026-04-20T00:57:08,INT-001,3,YELLOW ON,4,fixed
2026-04-20T00:57:12,INT-001,3,RED ON,3,fixed
2026-04-20T00:57:15,INT-001,4,GREEN ON,14,fixed
2026-04-20T00:57:29,INT-001,4,YELLOW ON,4,fixed
2026-04-20T00:57:33,INT-001,4,RED ON,3,fixed
2026-04-20T00:57:36,INT-001,1,GREEN ON,20,fixed
2026-04-20T00:57:56,INT-001,1,YELLOW ON,4,fixed
2026-04-20T00:58:00,INT-001,1,RED ON,3,fixed
2026-04-20T00:58:03,INT-001,2,GREEN ON,18,fixed
2026-04-20T00:58:21,INT-001,2,YELLOW ON,4,fixed
2026-04-20T00:58:25,INT-001,2,RED ON,3,fixed
2026-04-20T00:58:28,INT-001,3,GREEN ON,16,fixed
2026-04-20T00:58:44,INT-001,3,YELLOW ON,4,fixed
2026-04-20T00:58:48,INT-001,3,RED ON,3,fixed
2026-04-20T00:58:51,INT-001,4,GREEN ON,14,fixed
2026-04-20T00:59:05,INT-001,4,YELLOW ON,4,fixed
2026-04-20T00:59:09,INT-001,4,RED ON,3,fixed
2026-04-20T00:59:12,INT-001,1,GREEN ON,20,fixed
2026-04-20T00:59:32,INT-001,1,YELLOW ON,4,fixed
2026-04-20T00:59:36,INT-001,1,RED ON,3,fixed
2026-04-20T00:59:39,INT-001,2,GREEN ON,18,fixed
2026-04-20T00:59:57,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:00:01,INT-001,2,RED ON,3,fixed
2026-04-20T01:00:04,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:00:20,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:00:24,INT-001,3,RED ON,3,fixed
2026-04-20T01:00:27,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:00:41,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:00:45,INT-001,4,RED ON,3,fixed
2026-04-20T01:00:48,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:01:08,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:01:12,INT-001,1,RED ON,3,fixed
2026-04-20T01:01:15,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:01:33,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:01:37,INT-001,2,RED ON,3,fixed
2026-04-20T01:01:40,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:01:56,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:02:00,INT-001,3,RED ON,3,fixed
2026-04-20T01:02:03,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:02:17,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:02:21,INT-001,4,RED ON,3,fixed
2026-04-20T01:02:24,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:02:44,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:02:48,INT-001,1,RED ON,3,fixed
2026-04-20T01:02:51,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:03:09,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:03:13,INT-001,2,RED ON,3,fixed
2026-04-20T01:03:16,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:03:32,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:03:36,INT-001,3,RED ON,3,fixed
2026-04-20T01:03:39,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:03:53,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:03:57,INT-001,4,RED ON,3,fixed
2026-04-20T01:04:00,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:04:20,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:04:24,INT-001,1,RED ON,3,fixed
2026-04-20T01:04:27,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:04:45,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:04:49,INT-001,2,RED ON,3,fixed
2026-04-20T01:04:52,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:05:08,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:05:12,INT-001,3,RED ON,3,fixed
2026-04-20T01:05:15,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:05:29,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:05:33,INT-001,4,RED ON,3,fixed
2026-04-20T01:05:36,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:05:56,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:06:00,INT-001,1,RED ON,3,fixed
2026-04-20T01:06:03,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:06:21,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:06:25,INT-001,2,RED ON,3,fixed
2026-04-20T01:06:28,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:06:44,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:06:48,INT-001,3,RED ON,3,fixed
2026-04-20T01:06:51,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:07:05,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:07:09,INT-001,4,RED ON,3,fixed
2026-04-20T01:07:12,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:07:32,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:07:36,INT-001,1,RED ON,3,fixed
2026-04-20T01:07:39,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:07:57,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:08:01,INT-001,2,RED ON,3,fixed
2026-04-20T01:08:04,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:08:20,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:08:24,INT-001,3,RED ON,3,fixed
2026-04-20T01:08:27,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:08:41,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:08:45,INT-001,4,RED ON,3,fixed
2026-04-20T01:08:48,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:09:08,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:09:12,INT-001,1,RED ON,3,fixed
2026-04-20T01:09:15,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:09:33,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:09:37,INT-001,2,RED ON,3,fixed
2026-04-20T01:09:40,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:09:56,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:10:00,INT-001,3,RED ON,3,fixed
2026-04-20T01:10:03,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:10:17,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:10:21,INT-001,4,RED ON,3,fixed
2026-04-20T01:10:24,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:10:44,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:10:48,INT-001,1,RED ON,3,fixed
2026-04-20T01:10:51,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:11:09,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:11:13,INT-001,2,RED ON,3,fixed
2026-04-20T01:11:16,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:11:32,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:11:36,INT-001,3,RED ON,3,fixed
2026-04-20T01:11:39,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:11:53,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:11:57,INT-001,4,RED ON,3,fixed
2026-04-20T01:12:00,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:12:20,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:12:24,INT-001,1,RED ON,3,fixed
2026-04-20T01:12:27,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:12:45,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:12:49,INT-001,2,RED ON,3,fixed
2026-04-20T01:12:52,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:13:08,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:13:12,INT-001,3,RED ON,3,fixed
2026-04-20T01:13:15,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:13:29,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:13:33,INT-001,4,RED ON,3,fixed
2026-04-20T01:13:36,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:13:56,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:14:00,INT-001,1,RED ON,3,fixed
2026-04-20T01:14:03,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:14:21,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:14:25,INT-001,2,RED ON,3,fixed
2026-04-20T01:14:28,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:14:44,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:14:48,INT-001,3,RED ON,3,fixed
2026-04-20T01:14:51,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:15:05,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:15:09,INT-001,4,RED ON,3,fixed
2026-04-20T01:15:12,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:15:32,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:15:36,INT-001,1,RED ON,3,fixed
2026-04-20T01:15:39,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:15:57,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:16:01,INT-001,2,RED ON,3,fixed
2026-04-20T01:16:04,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:16:20,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:16:24,INT-001,3,RED ON,3,fixed
2026-04-20T01:16:27,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:16:41,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:16:45,INT-001,4,RED ON,3,fixed
2026-04-20T01:16:48,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:17:08,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:17:12,INT-001,1,RED ON,3,fixed
2026-04-20T01:17:15,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:17:33,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:17:37,INT-001,2,RED ON,3,fixed
2026-04-20T01:17:40,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:17:56,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:18:00,INT-001,3,RED ON,3,fixed
2026-04-20T01:18:03,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:18:17,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:18:21,INT-001,4,RED ON,3,fixed
2026-04-20T01:18:24,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:18:44,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:18:48,INT-001,1,RED ON,3,fixed
2026-04-20T01:18:51,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:19:09,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:19:13,INT-001,2,RED ON,3,fixed
2026-04-20T01:19:16,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:19:32,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:19:36,INT-001,3,RED ON,3,fixed
2026-04-20T01:19:39,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:19:53,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:19:57,INT-001,4,RED ON,3,fixed
2026-04-20T01:20:00,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:20:20,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:20:24,INT-001,1,RED ON,3,fixed
2026-04-20T01:20:27,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:20:45,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:20:49,INT-001,2,RED ON,3,fixed
2026-04-20T01:20:52,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:21:08,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:21:12,INT-001,3,RED ON,3,fixed
2026-04-20T01:21:15,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:21:29,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:21:33,INT-001,4,RED ON,3,fixed
2026-04-20T01:21:36,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:21:56,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:22:00,INT-001,1,RED ON,3,fixed
2026-04-20T01:22:03,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:22:21,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:22:25,INT-001,2,RED ON,3,fixed
2026-04-20T01:22:28,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:22:44,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:22:48,INT-001,3,RED ON,3,fixed
2026-04-20T01:22:51,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:23:05,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:23:09,INT-001,4,RED ON,3,fixed
2026-04-20T01:23:12,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:23:32,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:23:36,INT-001,1,RED ON,3,fixed
2026-04-20T01:23:39,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:23:57,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:24:01,INT-001,2,RED ON,3,fixed
2026-04-20T01:24:04,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:24:20,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:24:24,INT-001,3,RED ON,3,fixed
2026-04-20T01:24:27,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:24:41,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:24:45,INT-001,4,RED ON,3,fixed
2026-04-20T01:24:48,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:25:08,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:25:12,INT-001,1,RED ON,3,fixed
2026-04-20T01:25:15,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:25:33,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:25:37,INT-001,2,RED ON,3,fixed
2026-04-20T01:25:40,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:25:56,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:26:00,INT-001,3,RED ON,3,fixed
2026-04-20T01:26:03,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:26:17,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:26:21,INT-001,4,RED ON,3,fixed
2026-04-20T01:26:24,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:26:44,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:26:48,INT-001,1,RED ON,3,fixed
2026-04-20T01:26:51,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:27:09,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:27:13,INT-001,2,RED ON,3,fixed
2026-04-20T01:27:16,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:27:32,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:27:36,INT-001,3,RED ON,3,fixed
2026-04-20T01:27:39,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:27:53,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:27:57,INT-001,4,RED ON,3,fixed
2026-04-20T01:28:00,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:28:20,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:28:24,INT-001,1,RED ON,3,fixed
2026-04-20T01:28:27,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:28:45,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:28:49,INT-001,2,RED ON,3,fixed
2026-04-20T01:28:52,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:29:08,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:29:12,INT-001,3,RED ON,3,fixed
2026-04-20T01:29:15,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:29:29,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:29:33,INT-001,4,RED ON,3,fixed
2026-04-20T01:29:36,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:29:56,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:30:00,INT-001,1,RED ON,3,fixed
2026-04-20T01:30:03,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:30:21,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:30:25,INT-001,2,RED ON,3,fixed
2026-04-20T01:30:28,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:30:44,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:30:48,INT-001,3,RED ON,3,fixed
2026-04-20T01:30:51,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:31:05,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:31:09,INT-001,4,RED ON,3,fixed
2026-04-20T01:31:12,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:31:32,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:31:36,INT-001,1,RED ON,3,fixed
2026-04-20T01:31:39,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:31:57,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:32:01,INT-001,2,RED ON,3,fixed
2026-04-20T01:32:04,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:32:20,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:32:24,INT-001,3,RED ON,3,fixed
2026-04-20T01:32:27,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:32:41,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:32:45,INT-001,4,RED ON,3,fixed
2026-04-20T01:32:48,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:33:08,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:33:12,INT-001,1,RED ON,3,fixed
2026-04-20T01:33:15,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:33:33,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:33:37,INT-001,2,RED ON,3,fixed
2026-04-20T01:33:40,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:33:56,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:34:00,INT-001,3,RED ON,3,fixed
2026-04-20T01:34:03,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:34:17,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:34:21,INT-001,4,RED ON,3,fixed
2026-04-20T01:34:24,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:34:44,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:34:48,INT-001,1,RED ON,3,fixed
2026-04-20T01:34:51,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:35:09,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:35:13,INT-001,2,RED ON,3,fixed
2026-04-20T01:35:16,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:35:32,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:35:36,INT-001,3,RED ON,3,fixed
2026-04-20T01:35:39,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:35:53,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:35:57,INT-001,4,RED ON,3,fixed
2026-04-20T01:36:00,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:36:20,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:36:24,INT-001,1,RED ON,3,fixed
2026-04-20T01:36:27,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:36:45,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:36:49,INT-001,2,RED ON,3,fixed
2026-04-20T01:36:52,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:37:08,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:37:12,INT-001,3,RED ON,3,fixed
2026-04-20T01:37:15,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:37:29,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:37:33,INT-001,4,RED ON,3,fixed
2026-04-20T01:37:36,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:37:56,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:38:00,INT-001,1,RED ON,3,fixed
2026-04-20T01:38:03,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:38:21,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:38:25,INT-001,2,RED ON,3,fixed
2026-04-20T01:38:28,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:38:44,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:38:48,INT-001,3,RED ON,3,fixed
2026-04-20T01:38:51,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:39:05,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:39:09,INT-001,4,RED ON,3,fixed
2026-04-20T01:39:12,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:39:32,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:39:36,INT-001,1,RED ON,3,fixed
2026-04-20T01:39:39,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:39:57,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:40:01,INT-001,2,RED ON,3,fixed
2026-04-20T01:40:04,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:40:20,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:40:24,INT-001,3,RED ON,3,fixed
2026-04-20T01:40:27,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:40:41,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:40:45,INT-001,4,RED ON,3,fixed
2026-04-20T01:40:48,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:41:08,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:41:12,INT-001,1,RED ON,3,fixed
2026-04-20T01:41:15,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:41:33,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:41:37,INT-001,2,RED ON,3,fixed
2026-04-20T01:41:40,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:41:56,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:42:00,INT-001,3,RED ON,3,fixed
2026-04-20T01:42:03,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:42:17,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:42:21,INT-001,4,RED ON,3,fixed
2026-04-20T01:42:24,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:42:44,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:42:48,INT-001,1,RED ON,3,fixed
2026-04-20T01:42:51,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:43:09,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:43:13,INT-001,2,RED ON,3,fixed
2026-04-20T01:43:16,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:43:32,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:43:36,INT-001,3,RED ON,3,fixed
2026-04-20T01:43:39,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:43:53,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:43:57,INT-001,4,RED ON,3,fixed
2026-04-20T01:44:00,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:44:20,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:44:24,INT-001,1,RED ON,3,fixed
2026-04-20T01:44:27,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:44:45,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:44:49,INT-001,2,RED ON,3,fixed
2026-04-20T01:44:52,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:45:08,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:45:12,INT-001,3,RED ON,3,fixed
2026-04-20T01:45:15,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:45:29,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:45:33,INT-001,4,RED ON,3,fixed
2026-04-20T01:45:36,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:45:56,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:46:00,INT-001,1,RED ON,3,fixed
2026-04-20T01:46:03,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:46:21,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:46:25,INT-001,2,RED ON,3,fixed
2026-04-20T01:46:28,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:46:44,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:46:48,INT-001,3,RED ON,3,fixed
2026-04-20T01:46:51,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:47:05,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:47:09,INT-001,4,RED ON,3,fixed
2026-04-20T01:47:12,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:47:32,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:47:36,INT-001,1,RED ON,3,fixed
2026-04-20T01:47:39,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:47:57,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:48:01,INT-001,2,RED ON,3,fixed
2026-04-20T01:48:04,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:48:20,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:48:24,INT-001,3,RED ON,3,fixed
2026-04-20T01:48:27,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:48:41,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:48:45,INT-001,4,RED ON,3,fixed
2026-04-20T01:48:48,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:49:08,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:49:12,INT-001,1,RED ON,3,fixed
2026-04-20T01:49:15,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:49:33,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:49:37,INT-001,2,RED ON,3,fixed
2026-04-20T01:49:40,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:49:56,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:50:00,INT-001,3,RED ON,3,fixed
2026-04-20T01:50:03,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:50:17,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:50:21,INT-001,4,RED ON,3,fixed
2026-04-20T01:50:24,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:50:44,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:50:48,INT-001,1,RED ON,3,fixed
2026-04-20T01:50:51,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:51:09,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:51:13,INT-001,2,RED ON,3,fixed
2026-04-20T01:51:16,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:51:32,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:51:36,INT-001,3,RED ON,3,fixed
2026-04-20T01:51:39,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:51:53,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:51:57,INT-001,4,RED ON,3,fixed
2026-04-20T01:52:00,INT-001,1,GREEN ON,20,fixed
2026-04-20T01:52:20,INT-001,1,YELLOW ON,4,fixed
2026-04-20T01:52:24,INT-001,1,RED ON,3,fixed
2026-04-20T01:52:27,INT-001,2,GREEN ON,18,fixed
2026-04-20T01:52:45,INT-001,2,YELLOW ON,4,fixed
2026-04-20T01:52:49,INT-001,2,RED ON,3,fixed
2026-04-20T01:52:52,INT-001,3,GREEN ON,16,fixed
2026-04-20T01:53:08,INT-001,3,YELLOW ON,4,fixed
2026-04-20T01:53:12,INT-001,3,RED ON,3,fixed
2026-04-20T01:53:15,INT-001,4,GREEN ON,14,fixed
2026-04-20T01:53:29,INT-001,4,YELLOW ON,4,fixed
2026-04-20T01:53:33,INT-001,4,RED ON,3,fixed
2026-04-20T01:53:36,INT-001,1,GREEN ON,20,fixed
